from	to	combined_score	label
Gene_1906	Gene_1437	0	False
Gene_1906	Gene_10869	0	False
Gene_1906	Gene_79048	0	False
Gene_1906	Gene_51422	0	False
Gene_1906	Gene_63934	0	False
Gene_1906	Gene_3263	0	False
Gene_1906	Gene_1602	0	False
Gene_1906	Gene_2294	0	False
Gene_1906	Gene_3149	0	False
Gene_1906	Gene_1843	0	False
Gene_1906	Gene_80774	0	False
Gene_1906	Gene_25831	0	False
Gene_1906	Gene_9141	0	False
Gene_1906	Gene_26018	0	False
Gene_1906	Gene_10419	0	False
Gene_1906	Gene_5744	0	False
Gene_3640	Gene_6580	0	False
Gene_3640	Gene_10539	0	False
Gene_3640	Gene_51547	0	False
Gene_3640	Gene_9938	0	False
Gene_3640	Gene_54101	0	False
Gene_3640	Gene_4204	0	False
Gene_3640	Gene_133396	0	False
Gene_3640	Gene_53834	0	False
Gene_3640	Gene_2044	0	False
Gene_3640	Gene_26127	0	False
Gene_3640	Gene_10280	0	False
Gene_3640	Gene_6489	0	False
Gene_3640	Gene_1025	0	False
Gene_3640	Gene_27246	0	False
Gene_3640	Gene_6745	0	False
Gene_3640	Gene_26523	0	False
Gene_84676	Gene_6443	0	False
Gene_84676	Gene_51594	0	False
Gene_84676	Gene_23071	0	False
Gene_84676	Gene_1002	0	False
Gene_84676	Gene_11260	0	False
Gene_84676	Gene_3976	0	False
Gene_84676	Gene_23596	0	False
Gene_84676	Gene_1758	0	False
Gene_84676	Gene_8841	0	False
Gene_84676	Gene_3674	0	False
Gene_84676	Gene_81858	0	False
Gene_84676	Gene_1499	0	False
Gene_84676	Gene_3726	0	False
Gene_84676	Gene_55612	0	False
Gene_84676	Gene_10054	0	False
Gene_84676	Gene_3593	0	False
Gene_650	Gene_1116	0	False
Gene_650	Gene_5058	0	False
Gene_650	Gene_2355	0	False
Gene_650	Gene_79971	0	False
Gene_650	Gene_1292	0	False
Gene_650	Gene_2526	0	False
Gene_650	Gene_6774	0	False
Gene_650	Gene_4308	0	False
Gene_650	Gene_3676	0	False
Gene_650	Gene_8842	0	False
Gene_650	Gene_2258	0	False
Gene_650	Gene_4052	0	False
Gene_650	Gene_54567	0	False
Gene_650	Gene_1191	0	False
Gene_650	Gene_30011	0	False
Gene_650	Gene_1272	0	False
Gene_5730	Gene_27429	0	False
Gene_5730	Gene_10048	0	False
Gene_5730	Gene_4646	0	False
Gene_5730	Gene_7341	0	False
Gene_5730	Gene_3068	0	False
Gene_5730	Gene_4312	0	False
Gene_5730	Gene_6282	0	False
Gene_5730	Gene_241	0	False
Gene_5730	Gene_1903	0	False
Gene_5730	Gene_6196	0	False
Gene_5730	Gene_57019	0	False
Gene_5730	Gene_10114	0	False
Gene_5730	Gene_5580	0	False
Gene_5730	Gene_7430	0	False
Gene_5730	Gene_4478	0	False
Gene_5730	Gene_2770	0	False
Gene_1543	Gene_6895	0	False
Gene_1543	Gene_1396	0	False
Gene_1543	Gene_340152	0	False
Gene_1543	Gene_9074	0	False
Gene_1543	Gene_1385	0	False
Gene_1543	Gene_2193	0	False
Gene_1543	Gene_120	0	False
Gene_1543	Gene_3236	0	False
Gene_1543	Gene_5164	0	False
Gene_1543	Gene_2908	0	False
Gene_1543	Gene_57506	0	False
Gene_1543	Gene_51473	0	False
Gene_1543	Gene_571	0	False
Gene_1543	Gene_56937	0	False
Gene_1543	Gene_10672	0	False
Gene_1543	Gene_2668	0	False
Gene_8751	Gene_5358	0	False
Gene_8751	Gene_79094	0	False
Gene_8751	Gene_818	0	False
Gene_8751	Gene_9618	0	False
Gene_8751	Gene_6566	0	False
Gene_8751	Gene_4605	0	False
Gene_8751	Gene_6910	0	False
Gene_8751	Gene_5008	0	False
Gene_8751	Gene_7069	0	False
Gene_8751	Gene_8291	0	False
Gene_8751	Gene_9071	0	False
Gene_8751	Gene_306	0	False
Gene_8751	Gene_2905	0	False
Gene_8751	Gene_27122	0	False
Gene_8751	Gene_1445	0	False
Gene_8751	Gene_6351	0	False
Gene_10253	Gene_57510	0	False
Gene_10253	Gene_55777	0	False
Gene_10253	Gene_9333	0	False
Gene_10253	Gene_5338	0	False
Gene_10253	Gene_3605	0	False
Gene_10253	Gene_6272	0	False
Gene_10253	Gene_8189	0	False
Gene_10253	Gene_8658	0	False
Gene_10253	Gene_10257	0	False
Gene_10253	Gene_90627	0	False
Gene_10253	Gene_57142	0	False
Gene_10253	Gene_899	0	False
Gene_10253	Gene_3175	0	False
Gene_10253	Gene_9218	0	False
Gene_10253	Gene_54888	0	False
Gene_10253	Gene_55323	0	False
Gene_6197	Gene_8324	0	False
Gene_6197	Gene_1033	0	False
Gene_6197	Gene_8841	0	False
Gene_6197	Gene_84282	0	False
Gene_6197	Gene_3990	0	False
Gene_6197	Gene_1293	0	False
Gene_6197	Gene_8237	0	False
Gene_6197	Gene_6361	0	False
Gene_6197	Gene_84141	0	False
Gene_6197	Gene_894	0	False
Gene_6197	Gene_5184	0	False
Gene_6197	Gene_12	0	False
Gene_6197	Gene_22927	0	False
Gene_6197	Gene_2744	0	False
Gene_6197	Gene_23438	0	False
Gene_6197	Gene_3217	0	False
Gene_551	Gene_6095	0	False
Gene_551	Gene_285	0	False
Gene_551	Gene_7942	0	False
Gene_551	Gene_8877	0	False
Gene_551	Gene_8651	0	False
Gene_551	Gene_4223	0	False
Gene_551	Gene_9341	0	False
Gene_551	Gene_25855	0	False
Gene_551	Gene_5829	0	False
Gene_551	Gene_2195	0	False
Gene_551	Gene_5795	0	False
Gene_551	Gene_5122	0	False
Gene_551	Gene_7482	0	False
Gene_551	Gene_3237	0	False
Gene_551	Gene_246330	0	False
Gene_551	Gene_79626	0	False
Gene_23586	Gene_25984	0	False
Gene_23586	Gene_3664	0	False
Gene_23586	Gene_636	0	False
Gene_23586	Gene_84196	0	False
Gene_23586	Gene_9321	0	False
Gene_23586	Gene_2267	0	False
Gene_23586	Gene_2202	0	False
Gene_23586	Gene_646960	0	False
Gene_23586	Gene_3990	0	False
Gene_23586	Gene_5602	0	False
Gene_23586	Gene_1674	0	False
Gene_23586	Gene_10576	0	False
Gene_23586	Gene_9757	0	False
Gene_23586	Gene_1830	0	False
Gene_23586	Gene_10592	0	False
Gene_23586	Gene_1958	0	False
Gene_1114	Gene_83660	0	False
Gene_1114	Gene_54363	0	False
Gene_1114	Gene_22927	0	False
Gene_1114	Gene_1182	0	False
Gene_1114	Gene_1729	0	False
Gene_1114	Gene_3949	0	False
Gene_1114	Gene_84271	0	False
Gene_1114	Gene_29927	0	False
Gene_1114	Gene_4656	0	False
Gene_1114	Gene_11096	0	False
Gene_1114	Gene_4327	0	False
Gene_1114	Gene_3603	0	False
Gene_1114	Gene_899	0	False
Gene_1114	Gene_83595	0	False
Gene_1114	Gene_6906	0	False
Gene_1114	Gene_51083	0	False
Gene_2625	Gene_57144	0	False
Gene_2625	Gene_3925	0	False
Gene_2625	Gene_90410	0	False
Gene_2625	Gene_4982	0	False
Gene_2625	Gene_4654	0	False
Gene_2625	Gene_3718	0	False
Gene_2625	Gene_51162	0	False
Gene_2625	Gene_655	0	False
Gene_2625	Gene_79191	0	False
Gene_2625	Gene_4175	0	False
Gene_2625	Gene_54922	0	False
Gene_2625	Gene_3203	0	False
Gene_2625	Gene_4091	0	False
Gene_2625	Gene_5245	0	False
Gene_2625	Gene_83844	0	False
Gene_2625	Gene_9333	0	False
Gene_2308	Gene_5903	0	False
Gene_2308	Gene_7009	0	False
Gene_2308	Gene_51206	0	False
Gene_2308	Gene_3596	0	False
Gene_2308	Gene_8733	0	False
Gene_2308	Gene_1773	0	False
Gene_2308	Gene_23389	0	False
Gene_2308	Gene_84557	0	False
Gene_2308	Gene_23097	0	False
Gene_2308	Gene_563	0	False
Gene_2308	Gene_2691	0	False
Gene_2308	Gene_3458	0	False
Gene_2308	Gene_10561	0	False
Gene_2308	Gene_1436	0	False
Gene_2308	Gene_6097	0	False
Gene_2308	Gene_10592	0	False
Gene_9314	Gene_4846	0	False
Gene_9314	Gene_25831	0	False
Gene_9314	Gene_925	0	False
Gene_9314	Gene_7041	0	False
Gene_9314	Gene_10818	0	False
Gene_9314	Gene_1889	0	False
Gene_9314	Gene_54778	0	False
Gene_9314	Gene_3274	0	False
Gene_9314	Gene_3696	0	False
Gene_9314	Gene_3554	0	False
Gene_9314	Gene_79444	0	False
Gene_9314	Gene_154	0	False
Gene_9314	Gene_134429	0	False
Gene_9314	Gene_55209	0	False
Gene_9314	Gene_8836	0	False
Gene_9314	Gene_4599	0	False
Gene_265	Gene_1462	0	False
Gene_265	Gene_283871	0	False
Gene_265	Gene_28987	0	False
Gene_265	Gene_83903	0	False
Gene_265	Gene_79577	0	False
Gene_265	Gene_11199	0	False
Gene_265	Gene_10298	0	False
Gene_265	Gene_50507	0	False
Gene_265	Gene_5562	0	False
Gene_265	Gene_7032	0	False
Gene_265	Gene_92610	0	False
Gene_265	Gene_23416	0	False
Gene_265	Gene_8836	0	False
Gene_265	Gene_1478	0	False
Gene_265	Gene_4756	0	False
Gene_265	Gene_54795	0	False
Gene_375790	Gene_4209	0	False
Gene_375790	Gene_1857	0	False
Gene_375790	Gene_4306	0	False
Gene_375790	Gene_126792	0	False
Gene_375790	Gene_50604	0	False
Gene_375790	Gene_80335	0	False
Gene_375790	Gene_7572	0	False
Gene_375790	Gene_3491	0	False
Gene_375790	Gene_1009	0	False
Gene_375790	Gene_133418	0	False
Gene_375790	Gene_1856	0	False
Gene_375790	Gene_10148	0	False
Gene_375790	Gene_7079	0	False
Gene_375790	Gene_8840	0	False
Gene_375790	Gene_22927	0	False
Gene_375790	Gene_29949	0	False
Gene_1280	Gene_7456	0	False
Gene_1280	Gene_3927	0	False
Gene_1280	Gene_64170	0	False
Gene_1280	Gene_57379	0	False
Gene_1280	Gene_26091	0	False
Gene_1280	Gene_6776	0	False
Gene_1280	Gene_7009	0	False
Gene_1280	Gene_6272	0	False
Gene_1280	Gene_203859	0	False
Gene_1280	Gene_10059	0	False
Gene_1280	Gene_81930	0	False
Gene_1280	Gene_159371	0	False
Gene_1280	Gene_3643	0	False
Gene_1280	Gene_338557	0	False
Gene_1280	Gene_328	0	False
Gene_1280	Gene_203	0	False
Gene_55646	Gene_3912	0	False
Gene_55646	Gene_10818	0	False
Gene_55646	Gene_54843	0	False
Gene_55646	Gene_10752	0	False
Gene_55646	Gene_27156	0	False
Gene_55646	Gene_4771	0	False
Gene_55646	Gene_2885	0	False
Gene_55646	Gene_57531	0	False
Gene_55646	Gene_55544	0	False
Gene_55646	Gene_5662	0	False
Gene_55646	Gene_23394	0	False
Gene_55646	Gene_51741	0	False
Gene_55646	Gene_3205	0	False
Gene_55646	Gene_10059	0	False
Gene_55646	Gene_23456	0	False
Gene_55646	Gene_1789	0	False
Gene_22803	Gene_3218	0	False
Gene_22803	Gene_9723	0	False
Gene_22803	Gene_10011	0	False
Gene_22803	Gene_27338	0	False
Gene_22803	Gene_5337	0	False
Gene_22803	Gene_201163	0	False
Gene_22803	Gene_3489	0	False
Gene_22803	Gene_3001	0	False
Gene_22803	Gene_2878	0	False
Gene_22803	Gene_6521	0	False
Gene_22803	Gene_85458	0	False
Gene_22803	Gene_9519	0	False
Gene_22803	Gene_55422	0	False
Gene_22803	Gene_10612	0	False
Gene_22803	Gene_3736	0	False
Gene_22803	Gene_563	0	False
Gene_10919	Gene_5007	0	False
Gene_10919	Gene_51284	0	False
Gene_10919	Gene_2492	0	False
Gene_10919	Gene_2318	0	False
Gene_10919	Gene_25970	0	False
Gene_10919	Gene_4194	0	False
Gene_10919	Gene_2200	0	False
Gene_10919	Gene_116844	0	False
Gene_10919	Gene_9547	0	False
Gene_10919	Gene_2683	0	False
Gene_10919	Gene_1025	0	False
Gene_10919	Gene_10761	0	False
Gene_10919	Gene_56288	0	False
Gene_10919	Gene_6495	0	False
Gene_10919	Gene_11043	0	False
Gene_10919	Gene_9368	0	False
Gene_4524	Gene_81502	0	False
Gene_4524	Gene_2067	0	False
Gene_4524	Gene_7159	0	False
Gene_4524	Gene_4854	0	False
Gene_4524	Gene_9542	0	False
Gene_4524	Gene_26091	0	False
Gene_4524	Gene_2444	0	False
Gene_4524	Gene_1291	0	False
Gene_4524	Gene_6095	0	False
Gene_4524	Gene_3488	0	False
Gene_4524	Gene_4363	0	False
Gene_4524	Gene_51592	0	False
Gene_4524	Gene_23636	0	False
Gene_4524	Gene_7849	0	False
Gene_4524	Gene_92345	0	False
Gene_4524	Gene_64806	0	False
Gene_51806	Gene_2960	0	False
Gene_51806	Gene_7145	0	False
Gene_51806	Gene_9099	0	False
Gene_51806	Gene_29968	0	False
Gene_51806	Gene_57522	0	False
Gene_51806	Gene_2597	0	False
Gene_51806	Gene_85569	0	False
Gene_51806	Gene_81839	0	False
Gene_51806	Gene_8324	0	False
Gene_51806	Gene_8446	0	False
Gene_51806	Gene_57510	0	False
Gene_51806	Gene_10927	0	False
Gene_51806	Gene_2335	0	False
Gene_51806	Gene_8654	0	False
Gene_51806	Gene_23326	0	False
Gene_51806	Gene_9584	0	False
Gene_23097	Gene_2115	0	False
Gene_23097	Gene_6093	0	False
Gene_23097	Gene_176	0	False
Gene_23097	Gene_92140	0	False
Gene_23097	Gene_6863	0	False
Gene_23097	Gene_3759	0	False
Gene_23097	Gene_5339	0	False
Gene_23097	Gene_4314	0	False
Gene_23097	Gene_5618	0	False
Gene_23097	Gene_3673	0	False
Gene_23097	Gene_8846	0	False
Gene_23097	Gene_3620	0	False
Gene_23097	Gene_4852	0	False
Gene_23097	Gene_26263	0	False
Gene_23097	Gene_8036	0	False
Gene_23097	Gene_624	0	False
Gene_50604	Gene_2670	0	False
Gene_50604	Gene_1033	0	False
Gene_50604	Gene_1903	0	False
Gene_50604	Gene_79039	0	False
Gene_50604	Gene_4747	0	False
Gene_50604	Gene_6273	0	False
Gene_50604	Gene_10379	0	False
Gene_50604	Gene_9456	0	False
Gene_50604	Gene_8500	0	False
Gene_50604	Gene_79054	0	False
Gene_50604	Gene_84951	0	False
Gene_50604	Gene_29984	0	False
Gene_50604	Gene_634	0	False
Gene_50604	Gene_1316	0	False
Gene_50604	Gene_168002	0	False
Gene_50604	Gene_3315	0	False
Gene_1137	Gene_2878	0	False
Gene_1137	Gene_2551	0	False
Gene_1137	Gene_3036	0	False
Gene_1137	Gene_5364	0	False
Gene_1137	Gene_286827	0	False
Gene_1137	Gene_7013	0	False
Gene_1137	Gene_1363	0	False
Gene_1137	Gene_26091	0	False
Gene_1137	Gene_3645	0	False
Gene_1137	Gene_2907	0	False
Gene_1137	Gene_3675	0	False
Gene_1137	Gene_9700	0	False
Gene_1137	Gene_6300	0	False
Gene_1137	Gene_23410	0	False
Gene_1137	Gene_2034	0	False
Gene_1137	Gene_11156	0	False
Gene_4352	Gene_7468	0	False
Gene_4352	Gene_84619	0	False
Gene_4352	Gene_10203	0	False
Gene_4352	Gene_8867	0	False
Gene_4352	Gene_3609	0	False
Gene_4352	Gene_6668	0	False
Gene_4352	Gene_118	0	False
Gene_4352	Gene_6098	0	False
Gene_4352	Gene_4043	0	False
Gene_4352	Gene_1672	0	False
Gene_4352	Gene_5340	0	False
Gene_4352	Gene_259217	0	False
Gene_4352	Gene_84662	0	False
Gene_4352	Gene_7533	0	False
Gene_4352	Gene_2101	0	False
Gene_4352	Gene_3201	0	False
Gene_3559	Gene_1368	0	False
Gene_3559	Gene_64798	0	False
Gene_3559	Gene_83660	0	False
Gene_3559	Gene_54434	0	False
Gene_3559	Gene_6477	0	False
Gene_3559	Gene_55132	0	False
Gene_3559	Gene_1234	0	False
Gene_3559	Gene_10036	0	False
Gene_3559	Gene_3552	0	False
Gene_3559	Gene_5819	0	False
Gene_3559	Gene_6474	0	False
Gene_3559	Gene_2852	0	False
Gene_3559	Gene_26060	0	False
Gene_3559	Gene_2674	0	False
Gene_3559	Gene_7222	0	False
Gene_3559	Gene_840	0	False
Gene_3572	Gene_2739	0	False
Gene_3572	Gene_2151	0	False
Gene_3572	Gene_5627	0	False
Gene_3572	Gene_3664	0	False
Gene_3572	Gene_6335	0	False
Gene_3572	Gene_10085	0	False
Gene_3572	Gene_54829	0	False
Gene_3572	Gene_57402	0	False
Gene_3572	Gene_6093	0	False
Gene_3572	Gene_166336	0	False
Gene_3572	Gene_9414	0	False
Gene_3572	Gene_387893	0	False
Gene_3572	Gene_10220	0	False
Gene_3572	Gene_146433	0	False
Gene_3572	Gene_4316	0	False
Gene_3572	Gene_5742	0	False
Gene_29126	Gene_5831	0	False
Gene_29126	Gene_2254	0	False
Gene_29126	Gene_7424	0	False
Gene_29126	Gene_5745	0	False
Gene_29126	Gene_1382	0	False
Gene_29126	Gene_58	0	False
Gene_29126	Gene_6304	0	False
Gene_29126	Gene_1524	0	False
Gene_29126	Gene_2494	0	False
Gene_29126	Gene_4145	0	False
Gene_29126	Gene_1024	0	False
Gene_29126	Gene_2316	0	False
Gene_29126	Gene_7425	0	False
Gene_29126	Gene_9817	0	False
Gene_29126	Gene_6694	0	False
Gene_29126	Gene_85476	0	False
Gene_10528	Gene_1848	0	False
Gene_10528	Gene_2810	0	False
Gene_10528	Gene_54474	0	False
Gene_10528	Gene_2201	0	False
Gene_10528	Gene_221150	0	False
Gene_10528	Gene_8671	0	False
Gene_10528	Gene_22882	0	False
Gene_10528	Gene_2044	0	False
Gene_10528	Gene_8945	0	False
Gene_10528	Gene_2157	0	False
Gene_10528	Gene_114131	0	False
Gene_10528	Gene_10272	0	False
Gene_10528	Gene_27347	0	False
Gene_10528	Gene_10561	0	False
Gene_10528	Gene_9586	0	False
Gene_10528	Gene_397	0	False
Gene_10549	Gene_9314	0	False
Gene_10549	Gene_1759	0	False
Gene_10549	Gene_25797	0	False
Gene_10549	Gene_8915	0	False
Gene_10549	Gene_7414	0	False
Gene_10549	Gene_1459	0	False
Gene_10549	Gene_2303	0	False
Gene_10549	Gene_23162	0	False
Gene_10549	Gene_6520	0	False
Gene_10549	Gene_25831	0	False
Gene_10549	Gene_4790	0	False
Gene_10549	Gene_983	0	False
Gene_10549	Gene_6804	0	False
Gene_10549	Gene_3600	0	False
Gene_10549	Gene_57569	0	False
Gene_10549	Gene_65125	0	False
Gene_54363	Gene_2719	0	False
Gene_54363	Gene_25816	0	False
Gene_54363	Gene_115201	0	False
Gene_54363	Gene_7013	0	False
Gene_54363	Gene_6863	0	False
Gene_54363	Gene_1236	0	False
Gene_54363	Gene_3060	0	False
Gene_54363	Gene_3274	0	False
Gene_54363	Gene_23765	0	False
Gene_54363	Gene_3360	0	False
Gene_54363	Gene_3925	0	False
Gene_54363	Gene_10203	0	False
Gene_54363	Gene_5901	0	False
Gene_54363	Gene_2324	0	False
Gene_54363	Gene_7941	0	False
Gene_54363	Gene_573	0	False
Gene_23767	Gene_2195	0	False
Gene_23767	Gene_25930	0	False
Gene_23767	Gene_3164	0	False
Gene_23767	Gene_8643	0	False
Gene_23767	Gene_23286	0	False
Gene_23767	Gene_51477	0	False
Gene_23767	Gene_5654	0	False
Gene_23767	Gene_2289	0	False
Gene_23767	Gene_5479	0	False
Gene_23767	Gene_10313	0	False
Gene_23767	Gene_4502	0	False
Gene_23767	Gene_10761	0	False
Gene_23767	Gene_9319	0	False
Gene_23767	Gene_2201	0	False
Gene_23767	Gene_9245	0	False
Gene_23767	Gene_405	0	False
Gene_7010	Gene_79650	0	False
Gene_7010	Gene_3316	0	False
Gene_7010	Gene_57531	0	False
Gene_7010	Gene_57126	0	False
Gene_7010	Gene_7045	0	False
Gene_7010	Gene_1116	0	False
Gene_7010	Gene_154796	0	False
Gene_7010	Gene_190	0	False
Gene_7010	Gene_5352	0	False
Gene_7010	Gene_6876	0	False
Gene_7010	Gene_22834	0	False
Gene_7010	Gene_5465	0	False
Gene_7010	Gene_4610	0	False
Gene_7010	Gene_23209	0	False
Gene_7010	Gene_638	0	False
Gene_7010	Gene_84662	0	False
Gene_11093	Gene_5727	0	False
Gene_11093	Gene_54933	0	False
Gene_11093	Gene_23543	0	False
Gene_11093	Gene_2131	0	False
Gene_11093	Gene_5063	0	False
Gene_11093	Gene_2244	0	False
Gene_11093	Gene_716	0	False
Gene_11093	Gene_38	0	False
Gene_11093	Gene_5621	0	False
Gene_11093	Gene_2158	0	False
Gene_11093	Gene_4133	0	False
Gene_11093	Gene_348	0	False
Gene_11093	Gene_5230	0	False
Gene_11093	Gene_654	0	False
Gene_11093	Gene_10403	0	False
Gene_11093	Gene_57506	0	False
Gene_1740	Gene_51280	0	False
Gene_1740	Gene_5925	0	False
Gene_1740	Gene_5898	0	False
Gene_1740	Gene_152006	0	False
Gene_1740	Gene_5034	0	False
Gene_1740	Gene_10376	0	False
Gene_1740	Gene_29101	0	False
Gene_1740	Gene_596	0	False
Gene_1740	Gene_5883	0	False
Gene_1740	Gene_5376	0	False
Gene_1740	Gene_6474	0	False
Gene_1740	Gene_5251	0	False
Gene_1740	Gene_253943	0	False
Gene_1740	Gene_90	0	False
Gene_1740	Gene_153830	0	False
Gene_1740	Gene_92737	0	False
Gene_675	Gene_2625	0	False
Gene_675	Gene_80279	0	False
Gene_675	Gene_80312	0	False
Gene_675	Gene_54915	0	False
Gene_675	Gene_2674	0	False
Gene_675	Gene_8398	0	False
Gene_675	Gene_57587	0	False
Gene_675	Gene_1543	0	False
Gene_675	Gene_23705	0	False
Gene_675	Gene_5167	0	False
Gene_675	Gene_5586	0	False
Gene_675	Gene_8878	0	False
Gene_675	Gene_768	0	False
Gene_675	Gene_2192	0	False
Gene_675	Gene_7004	0	False
Gene_675	Gene_117145	0	False
Gene_55841	Gene_1969	0	False
Gene_55841	Gene_7976	0	False
Gene_55841	Gene_1982	0	False
Gene_55841	Gene_4659	0	False
Gene_55841	Gene_27134	0	False
Gene_55841	Gene_54567	0	False
Gene_55841	Gene_5452	0	False
Gene_55841	Gene_3566	0	False
Gene_55841	Gene_7991	0	False
Gene_55841	Gene_7033	0	False
Gene_55841	Gene_60	0	False
Gene_55841	Gene_8874	0	False
Gene_55841	Gene_10206	0	False
Gene_55841	Gene_9499	0	False
Gene_55841	Gene_5514	0	False
Gene_55841	Gene_57530	0	False
Gene_11200	Gene_5376	0	False
Gene_11200	Gene_1478	0	False
Gene_11200	Gene_6361	0	False
Gene_11200	Gene_3945	0	False
Gene_11200	Gene_10493	0	False
Gene_11200	Gene_8450	0	False
Gene_11200	Gene_83903	0	False
Gene_11200	Gene_9965	0	False
Gene_11200	Gene_11218	0	False
Gene_11200	Gene_3630	0	False
Gene_11200	Gene_7086	0	False
Gene_11200	Gene_22927	0	False
Gene_11200	Gene_8312	0	False
Gene_11200	Gene_3236	0	False
Gene_11200	Gene_29974	0	False
Gene_11200	Gene_54210	0	False
Gene_55869	Gene_4646	0	False
Gene_55869	Gene_23089	0	False
Gene_55869	Gene_7009	0	False
Gene_55869	Gene_7132	0	False
Gene_55869	Gene_3487	0	False
Gene_55869	Gene_259	0	False
Gene_55869	Gene_84148	0	False
Gene_55869	Gene_4780	0	False
Gene_55869	Gene_56729	0	False
Gene_55869	Gene_23409	0	False
Gene_55869	Gene_650	0	False
Gene_55869	Gene_57019	0	False
Gene_55869	Gene_1021	0	False
Gene_55869	Gene_7454	0	False
Gene_55869	Gene_6490	0	False
Gene_55869	Gene_10049	0	False
Gene_5160	Gene_3383	0	False
Gene_5160	Gene_2313	0	False
Gene_5160	Gene_7398	0	False
Gene_5160	Gene_10216	0	False
Gene_5160	Gene_6649	0	False
Gene_5160	Gene_6745	0	False
Gene_5160	Gene_991	0	False
Gene_5160	Gene_5465	0	False
Gene_5160	Gene_1436	0	False
Gene_5160	Gene_51441	0	False
Gene_5160	Gene_161176	0	False
Gene_5160	Gene_4811	0	False
Gene_5160	Gene_10631	0	False
Gene_5160	Gene_56937	0	False
Gene_5160	Gene_2932	0	False
Gene_5160	Gene_6272	0	False
Gene_54620	Gene_2302	0	False
Gene_54620	Gene_55669	0	False
Gene_54620	Gene_11095	0	False
Gene_54620	Gene_63934	0	False
Gene_54620	Gene_50855	0	False
Gene_54620	Gene_1793	0	False
Gene_54620	Gene_328	0	False
Gene_54620	Gene_54734	0	False
Gene_54620	Gene_1270	0	False
Gene_54620	Gene_51651	0	False
Gene_54620	Gene_10280	0	False
Gene_54620	Gene_93663	0	False
Gene_54620	Gene_4653	0	False
Gene_54620	Gene_823	0	False
Gene_54620	Gene_54795	0	False
Gene_54620	Gene_84259	0	False
Gene_2705	Gene_117145	0	False
Gene_2705	Gene_397	0	False
Gene_2705	Gene_84908	0	False
Gene_2705	Gene_51594	0	False
Gene_2705	Gene_55038	0	False
Gene_2705	Gene_1666	0	False
Gene_2705	Gene_2260	0	False
Gene_2705	Gene_5319	0	False
Gene_2705	Gene_7148	0	False
Gene_2705	Gene_114548	0	False
Gene_2705	Gene_26575	0	False
Gene_2705	Gene_23047	0	False
Gene_2705	Gene_10203	0	False
Gene_2705	Gene_8828	0	False
Gene_2705	Gene_1490	0	False
Gene_2705	Gene_911	0	False
Gene_3486	Gene_5716	0	False
Gene_3486	Gene_3593	0	False
Gene_3486	Gene_11021	0	False
Gene_3486	Gene_112476	0	False
Gene_3486	Gene_55970	0	False
Gene_3486	Gene_1896	0	False
Gene_3486	Gene_5218	0	False
Gene_3486	Gene_79039	0	False
Gene_3486	Gene_1843	0	False
Gene_3486	Gene_11096	0	False
Gene_3486	Gene_6304	0	False
Gene_3486	Gene_6474	0	False
Gene_3486	Gene_84289	0	False
Gene_3486	Gene_375790	0	False
Gene_3486	Gene_26155	0	False
Gene_3486	Gene_5586	0	False
Gene_54915	Gene_5899	0	False
Gene_54915	Gene_3636	0	False
Gene_54915	Gene_6382	0	False
Gene_54915	Gene_2054	0	False
Gene_54915	Gene_4137	0	False
Gene_54915	Gene_5515	0	False
Gene_54915	Gene_815	0	False
Gene_54915	Gene_3026	0	False
Gene_54915	Gene_6624	0	False
Gene_54915	Gene_6788	0	False
Gene_54915	Gene_23135	0	False
Gene_54915	Gene_23471	0	False
